user_id,segment_id,num_events,median_vel,std_vel,p10_vel,p90_vel,skew_vel,kurtosis_vel,std_acc,mean_abs_acc,skew_acc,kurtosis_acc,mean_jerk,std_jerk,skew_jerk,kurtosis_jerk,std_dt,std_angle,mean_angle_change,straightness_ratio,num_direction_changes,tcm_norm,scattering_coefficient_norm,is_pc,is_dd
99,29,28,0.10409451654038515,0.52811534447029,0.01718568885758995,1.028699491792361,2.3723560020747385,5.0636116831708895,0.03292081714066035,0.01745382320558158,2.312979893281805,10.268434539486801,-0.0009034620296633167,0.007101530082839903,-3.653944615026145,18.223525473043637,52.9827764766495,1.197369689385309,0.5931484576239623,0.5691771746040427,0,0.19998349400492652,0.05343514837641449,1,0
99,30,57,0.18633899812498247,0.6884946548005254,0.013011695906432749,1.3871158537521378,1.7006434194373532,3.0664404447786664,0.02669549137627435,0.01687123952635626,0.9479837327780783,4.349920271949162,-2.42190417184925e-05,0.002244075254893715,-1.8633742518012644,9.392024981131641,41.70878572935855,1.0828405104420449,0.3922927604071268,0.6000814811796652,1,0.1904255137642436,0.03555170464539334,1,0
99,31,27,0.08838834764831845,1.985182773721212,0.0020408163265306124,3.4839047037671778,2.4172122930494466,5.256144938378115,0.07464944982936128,0.035741711394525276,1.8024037033332412,7.667048393028261,-0.00011525527661539164,0.004930438960186083,-2.5779554666999127,12.58152761384769,59.44625766065977,1.345598748785985,0.484456303834153,0.8912509121733941,0,0.11544313670034782,0.01833599758312472,1,0
99,32,24,0.2124575405166255,0.6553580612504526,0.017916404279333005,1.6174790176108154,1.1385354643918386,0.07477389774778631,0.021521508627896604,0.014471663812474908,1.1232637219946766,2.065756994965836,-9.630599312798295e-05,0.0015071224341882913,-0.15932166614971535,2.0841802022330946,54.896477012699066,2.3855227661357636,0.5572251840753978,0.9175645679827962,0,0.1646379294228168,0.01991702338147515,1,0
99,33,48,0.5,1.2878815037386242,0.05,2.2174950314849915,2.4471515444198726,7.355590489335724,0.046574616181030745,0.025983881101674666,1.563987615644197,7.857355025800826,-1.0429007057932133e-05,0.0037855808986212588,-2.872917495055295,14.728205668619559,40.127633251347014,1.8116151868054409,0.25144345553969755,0.9568258224967754,0,0.2032035563325802,0.03230148818720967,1,0
99,34,53,0.6871842709362768,1.3575887798449633,0.013882352941176474,2.985658355919656,1.9782954582795675,4.307201361303729,0.05018299704819458,0.02845719850135277,1.8904468422559875,8.98500291101294,-0.00045846218261915746,0.0050291369580184545,-2.105618776954745,9.295905893905223,42.62335466437036,1.2334462822831371,0.4222984798196986,0.8678860116835393,1,0.21857515942217798,0.035077166883248544,1,0
99,35,29,0.17647058823529413,2.881188979546502,0.007337398373983742,5.590075474896838,2.260936183043876,4.6360392167710245,0.09015996482572043,0.048545204820164244,0.8776439906589021,3.310503605149576,-7.85627647891118e-05,0.005555493503573913,-4.390601747689216,22.245213084125112,45.74285591209926,2.319853596062069,0.32122620391594486,0.9848783614658941,0,0.14518261717092817,0.010356853179322856,1,0
99,36,36,0.35355011566174616,2.5795365268420176,0.006,6.362407811503099,1.4170360270608753,0.465777999648616,0.08072632767404796,0.03563881668122571,-3.4662582424987822,18.551622598313728,3.16033821494727e-05,0.006316630597095353,-1.295891910012188,11.929443928398168,58.648177551896104,1.7416129814366939,0.3087897647336223,0.7428770877630994,4,0.13356033943206422,0.013174437783891508,1,0
99,37,30,0.24253562503633297,2.170646125716559,0.0,3.7121706698983252,2.4352939187599176,5.359794114328647,0.07418166207169313,0.041060561986432376,-0.47346072902572284,2.8969113965604225,-0.00015729399293594115,0.003970870559350786,-3.5296172574377693,16.06805935732837,50.477364905629656,2.017509216298738,0.5957687876699442,0.7599447263059003,1,0.12070058593077808,0.009501726840356878,1,0
99,38,35,0.3535533905932738,0.8545619057725184,0.001544401544401546,2.1923001053874236,1.7068394604044324,1.9530473188164725,0.025343120668927323,0.01494430403452745,-1.1696427791284538,7.1674068302061285,5.6679096690474895e-06,0.0019851654866646262,-0.8094656189115662,4.541446418066029,46.47449829311382,1.4149353500849082,0.4105962041236115,0.9348077190846249,0,0.17861509143819504,0.018148690906412593,1,0
